75102.6, 7562.96, 10213.6, 67.9681, 36.5228, 76536.9, 2874.58, 74398.7, 5296.11, 26133.7, 6280.2, 2573.75, 49758.1, 68030.4, 6280.2, 54.1207, 2900.36, 40.5294, 449.578, 36.5228, 36.5228, 337.107, 443.723, 76542.1, 67.9681, 75795.8, 74398.7, 45.0928, 8104.25, 74398.7, 7562.96, 444.95, 41.6622, 37.3108, 7562.96, 75795.8, 443.723, 7364.64, 50.9149, 441.23, 444.95, 442.777, 36.5228, 74398.7, 57597, 41.1223, 455.389, 434.73, 17612.7, 37.3108, 74113.7, 39.5813, 445.71, 72335.9, 452.575, 436.113, 436.885, 7815.16, 41.7675, 7249.6, 444.342, 15640.6, 62355.1, 452.093, 59.4527, 78827.7, 72932.4, 74924.7, 3950.42, 17018.7, 6887.8, 21203.9, 19234.2, 42.2537, 442.535, 38.6589, 443.384, 30468.2, 67332.9, 75643.1, 5408.25, 65.0793, 4556.29, 76590.3, 56.4164, 74279.4, 41.0882, 75228.5, 73286.3, 440.878, 77111.2, 241.949, 86.0242, 432.168, 36.8219, 55.3711, 357.895, 54.566, 446.882, 20592.3
65.0793, 75102.6, 440.878, 41.6622, 41.0882, 76536.9, 75102.6, 41.1223, 8104.25, 7249.6, 436.885, 74398.7, 436.113, 446.882, 26133.7, 337.107, 74113.7, 42.2537, 76542.1, 54.566, 442.777, 5296.11, 45.0928, 36.5228, 42.2537, 241.949, 41.1223, 30468.2, 449.578, 36.8219, 41.1223, 337.107, 7364.64, 441.23, 39.5813, 42.2537, 357.895, 50.9149, 441.23, 4556.29, 50.9149, 55.3711, 19234.2, 73286.3, 75102.6, 443.723, 20592.3, 41.1223, 36.5228, 7562.96, 442.829, 441.641, 42.9838, 48.0887, 343.405, 45.1281, 30.6157, 51.3821, 60.0393, 444.401, 67440.5, 68.6375, 2933.38, 443.396, 43.627, 75213.1, 73688.3, 48.7083, 4666.9, 74161.8, 437.065, 437.753, 5031.01, 48.1632, 37.0034, 25061.7, 14.0622, 349.884, 187.317, 47.7283, 445.611, 76633.5, 75205.1, 11113.3, 421.595, 74792.4, 427.25, 37.9149, 60.1352, 78359.8, 37.857, 31.8822, 450.543, 74720.2, 36.3946, 35.427, 25.6363, 442.618, 27245.5, 47.3284
337.107, 437.065, 442.777, 11113.3, 54.566, 7562.96, 36.3946, 441.23, 74161.8, 30.6157, 45.0928, 35.427, 35.427, 7364.64, 357.895, 7249.6, 75102.6, 25.6363, 441.23, 41.1223, 41.1223, 75205.1, 48.0887, 65.0793, 45.0928, 36.5228, 36.5228, 5296.11, 41.1223, 75205.1, 60.1352, 76633.5, 25061.7, 241.949, 51.3821, 75213.1, 41.1223, 45.1281, 54.566, 75102.6, 74113.7, 37.857, 47.3284, 68.6375, 74161.8, 50.9149, 4556.29, 51.3821, 441.641, 36.5228, 74745.5, 437.542, 44.7267, 51.0266, 75119, 28.9663, 66.1729, 56.0985, 437.124, 50.1587, 78098.4, 27.9451, 73908.2, 348.105, 56.7893, 69.5873, 44.0349, 25.0771, 6132.56, 8013.99, 5299.17, 39.2659, 431.862, 7099.94, 66.0191, 72660.9, 25.4515, 72.2997, 440.962, 10979.3, 40.442, 35.2002, 351.068, 43.2633, 80015.2, 3049.31, 40.0348, 71437.9, 27895, 58.1058, 19.4753, 37.9798, 71.3233, 75773.3, 73.692, 72.3995, 315.001, 49.5714, 66.5126, 62.0846
75102.6, 6132.56, 437.542, 54.566, 41.1223, 56.0985, 51.3821, 36.5228, 50.9149, 47.3284, 75213.1, 47.3284, 25061.7, 27.9451, 440.962, 35.427, 69.5873, 37.857, 19.4753, 37.9798, 437.542, 54.566, 65.0793, 36.5228, 442.777, 74113.7, 8013.99, 19.4753, 35.2002, 72660.9, 25.0771, 40.442, 41.1223, 44.7267, 41.1223, 241.949, 72.3995, 78098.4, 41.1223, 47.3284, 44.7267, 35.2002, 75102.6, 72660.9, 66.0191, 74161.8, 47.3284, 72.2997, 348.105, 72.2997, 41.22, 37.5904, 23.4607, 25.417, 37.3798, 441.238, 6370.34, 72286.3, 70869.4, 24102.5, 30.0567, 36.2324, 40.7135, 46.5327, 31508.9, 61.236, 42.2441, 67790.1, 74001.8, 50.9998, 56.1917, 69026.5, 69.3569, 56.9186, 25.7717, 27.8067, 73271.5, 76.4466, 55.9439, 40.3569, 76382.6, 67.376, 38.5707, 40.2774, 442.088, 342.827, 60.6819, 31.1578, 73874.6, 57.1124, 28.2531, 36.0323, 45.7073, 30970.8, 446.374, 444.324, 65.154, 69.8821, 59.7392, 432.543
41.1223, 437.542, 47.3284, 25.0771, 36.5228, 73874.6, 40.3569, 76382.6, 6370.34, 66.0191, 69.3569, 70869.4, 40.3569, 35.2002, 59.7392, 60.6819, 30970.8, 36.0323, 40.7135, 65.154, 67790.1, 54.566, 23.4607, 47.3284, 59.7392, 36.2324, 37.5904, 75213.1, 61.236, 40.442, 72.3995, 59.7392, 47.3284, 35.427, 75213.1, 36.2324, 72.2997, 76382.6, 23.4607, 30.0567, 37.857, 442.777, 45.7073, 37.5904, 69.3569, 56.9186, 41.1223, 36.0323, 25061.7, 57.1124, 60.7511, 32.156, 36.9584, 48.9796, 42.2431, 13.4647, 105.681, 76613.9, 68246.5, 40.6005, 437.721, 41.067, 11516.1, 47918.4, 51104, 35.7266, 41.1168, 39.6858, 77509.5, 23.4043, 60.0385, 44362.2, 25197.1, 67726.7, 65.4262, 76036.6, 34.0341, 77180.1, 64.7137, 37.0489, 34.721, 34.7356, 65.6557, 29.3259, 18259.7, 62.0737, 30.4952, 29.3443, 28.6896, 49.6453, 46.0649, 23.8106, 34.8673, 436.844, 39.9427, 90.6703, 80.7324, 100.019, 28643.8, 4960.61
29.3259, 36.0323, 57.1124, 437.542, 77509.5, 436.844, 72.3995, 437.542, 75213.1, 37.0489, 57.1124, 77180.1, 64.7137, 48.9796, 69.3569, 23.8106, 45.7073, 105.681, 35.7266, 23.8106, 23.4043, 37.5904, 13.4647, 59.7392, 49.6453, 44362.2, 76382.6, 57.1124, 77180.1, 37.0489, 37.857, 35.7266, 51104, 64.7137, 100.019, 39.9427, 59.7392, 48.9796, 25061.7, 437.542, 75213.1, 59.7392, 25197.1, 47.3284, 72.2997, 47.3284, 36.2324, 69.3569, 66.0191, 44362.2, 89.2559, 67.6503, 49.7864, 46.9751, 52092.3, 55.9786, 46.2718, 42.5599, 40.1339, 48.0191, 433.153, 432.686, 86.1722, 65.0944, 439.795, 40.0329, 53.2385, 20.0242, 21.5592, 77550.3, 40.4691, 37.3596, 441.378, 43.7631, 91.8672, 13.7643, 30.0668, 25.6891, 25.3278, 53.6925, 34.7027, 46.1373, 31.1575, 44.6138, 44.2928, 76166.7, 54.7591, 76.5247, 24221.6, 25190, 79861, 50351, 54.333, 45.9434, 25.3509, 30.4924, 77264.8, 64.9456, 35.2175, 59.6917
51104, 76382.6, 50351, 75213.1, 30.0668, 40.1339, 77550.3, 64.7137, 49.7864, 77264.8, 52092.3, 69.3569, 37.0489, 30.4924, 20.0242, 37.5904, 54.333, 46.1373, 25.3509, 47.3284, 37.0489, 91.8672, 48.9796, 37.0489, 25197.1, 105.681, 44362.2, 59.7392, 40.4691, 64.7137, 46.2718, 59.7392, 72.3995, 59.7392, 77264.8, 37.3596, 25190, 13.7643, 72.3995, 23.8106, 31.1575, 64.9456, 23.8106, 40.0329, 76382.6, 53.6925, 77509.5, 59.7392, 30.4924, 65.0944, 25.3516, 46.0454, 63.2656, 78045.4, 73.6333, 49.7201, 34.1319, 63.6345, 55.9053, 76898.5, 59.3935, 77534.2, 76965, 32.9628, 20.7261, 60.4014, 54879.5, 72136.9, 37186.8, 21.0121, 30.3121, 28735.5, 101.07, 29.4724, 210.84, 75.727, 51.766, 73722.6, 26.81, 35.1983, 76944.8, 290.803, 76159.5, 29.8415, 27.0056, 45.2439, 56.7994, 24.3736, 73785.5, 364.201, 25121.3, 47.7105, 24.8912, 70996.6, 74620.8, 18.1707, 44.8913, 142.417, 24.3008, 8.78082
364.201, 18.1707, 25197.1, 76898.5, 142.417, 24.3736, 364.201, 59.7392, 54.333, 26.81, 23.8106, 25.3509, 74620.8, 28735.5, 60.4014, 46.0454, 76382.6, 59.7392, 77509.5, 54879.5, 47.3284, 46.2718, 44362.2, 48.9796, 76382.6, 142.417, 18.1707, 47.7105, 74620.8, 23.8106, 63.6345, 25.3509, 64.9456, 29.4724, 105.681, 37.3596, 30.4924, 30.0668, 59.7392, 46.1373, 35.1983, 37.0489, 77264.8, 54.333, 48.9796, 70996.6, 25.3516, 27.0056, 64.7137, 37.3596, 299.79, 24.382, 44.0871, 28548.1, 95.7577, 35.7452, 24676.5, 42.7257, 43.3372, 68547.1, 508.588, 54.9881, 25196.7, 45.4042, 89.441, 43.585, 39567.1, 26619.8, 22284, 373.082, 57.2647, 43.3634, 2192.15, 41.4519, 66.5744, 44.8604, 253.584, 314.881, 526.012, 74.1891, 31.572, 375.154, 53.1351, 459.162, 43.6591, 24.3902, 390.489, 278.51, 44.3651, 59410.6, 478.257, 39.2778, 39.4392, 19.0652, 31.3264, 14.5198, 46.1576, 1186.15, 24.0529, 23.5287
508.588, 24.382, 68547.1, 39567.1, 373.082, 74620.8, 64.9456, 105.681, 48.9796, 64.7137, 59.7392, 53.1351, 47.3284, 30.4924, 44.8604, 253.584, 27.0056, 41.4519, 59410.6, 74.1891, 25197.1, 63.6345, 37.0489, 18.1707, 18.1707, 76382.6, 47.7105, 59410.6, 23.5287, 18.1707, 54.333, 60.4014, 42.7257, 60.4014, 74.1891, 26.81, 44.0871, 26619.8, 24676.5, 459.162, 59.7392, 54879.5, 37.3596, 70996.6, 390.489, 47.7105, 47.7105, 25197.1, 375.154, 43.6591, 60.9456, 46276.2, 27024, 48.9918, 387.201, 60.9731, 53.0287, 66.9184, 24662.7, 71.7141, 25750.5, 2.25859, 431.091, 48.2109, 77.97, 58.6961, 74358, 24291.1, 41.8808, 267.511, 41.4306, 44.2855, 58576.7, 15.6699, 24794.9, 68128.4, 586.686, 13.4525, 65236.7, 394.995, 70181.2, 72916.8, 44.1749, 37.5768, 31.5506, 3.23061, 76125.6, 38.908, 52.0731, 63155.2, 58.4363, 43.4651, 422.014, 46672.5, 55883.1, 44.0915, 42.8155, 47.4322, 69.6382, 13.2328
267.511, 60.9731, 42.7257, 46672.5, 70181.2, 58576.7, 3.23061, 44.8604, 39567.1, 375.154, 70996.6, 44.0871, 44.2855, 25197.1, 59410.6, 373.082, 422.014, 68128.4, 39567.1, 37.5768, 267.511, 47.7105, 54.333, 46672.5, 18.1707, 25197.1, 41.4306, 70996.6, 422.014, 26619.8, 43.6591, 68547.1, 387.201, 41.4519, 60.9456, 390.489, 48.9796, 76382.6, 44.8604, 18.1707, 77.97, 59.7392, 66.9184, 23.5287, 63.6345, 47.3284, 71.7141, 253.584, 70996.6, 24794.9, 50.5933, 91.1922, 56750.3, 39290.4, 50.9216, 15.1256, 260.352, 21447.4, 105.815, 23417.2, 27327, 72988.2, 255.364, 56505.4, 48.2331, 50.8547, 13.4754, 40.9675, 68967.4, 39.8695, 75.1038, 67797.2, 41.1703, 48.2874, 401.215, 70339.1, 65087.9, 522.578, 391.69, 310.85, 71329.8, 367.7, 41.5423, 153.299, 47.0748, 55971.5, 46.4745, 71438.8, 79.0927, 52.6841, 47.5709, 2536.67, 80.8688, 44.1893, 61600.2, 77.9174, 42789.5, 83.3032, 296.999, 68094.8
253.584, 47.7105, 44.8604, 44.8604, 83.3032, 55971.5, 39567.1, 46672.5, 391.69, 44.8604, 422.014, 310.85, 255.364, 390.489, 21447.4, 68128.4, 367.7, 65087.9, 39567.1, 44.1893, 50.5933, 47.0748, 60.9731, 39567.1, 43.6591, 2536.67, 67797.2, 76382.6, 44.8604, 70181.2, 25197.1, 58576.7, 44.2855, 91.1922, 39.8695, 367.7, 65087.9, 153.299, 70181.2, 27327, 44.8604, 55971.5, 41.4306, 61600.2, 68094.8, 48.2331, 41.1703, 390.489, 44.8604, 72988.2, 34.9521, 52.504, 43351.1, 70.2411, 73603.4, 40.6821, 74835.7, 28.953, 272.739, 62929.4, 73928.6, 10.1295, 76219.5, 38310.5, 458.213, 5516.8, 182.799, 50.7776, 300.31, 79154.8, 70758.7, 57.8153, 47.3853, 63632.7, 62967.9, 62163.3, 163.42, 72024.7, 52819.4, 46.7119, 388.953, 68013.5, 71737.7, 28.8321, 328.236, 48.5815, 45.1256, 333.982, 34.608, 21312.7, 64376.7, 123.327, 49.1834, 67399.3, 541.456, 42.3192, 24016.3, 48540.7, 63313.9, 149.993
73603.4, 39567.1, 49.1834, 44.1893, 67797.2, 39567.1, 34.608, 50.5933, 300.31, 44.8604, 5516.8, 70758.7, 70.2411, 55971.5, 65087.9, 163.42, 70181.2, 390.489, 47.0748, 55971.5, 39567.1, 73928.6, 39567.1, 28.8321, 39567.1, 62967.9, 70181.2, 72988.2, 57.8153, 65087.9, 390.489, 52.504, 41.1703, 70181.2, 253.584, 50.7776, 58576.7, 163.42, 73928.6, 72988.2, 61600.2, 47.3853, 2536.67, 49.1834, 42.3192, 91.1922, 40.6821, 55971.5, 44.8604, 39567.1, 43.6892, 48.53, 75.7561, 39.0229, 50.7197, 75687.6, 59.8257, 45944.2, 36.3353, 39545.7, 64687, 71.9452, 265.077, 63533.4, 50.4174, 48807.9, 41150.8, 43803.9, 53.6146, 569.926, 73526.7, 37.0988, 54.059, 70054.9, 40.1661, 477.626, 57.4952, 33.8655, 69570.8, 45.6875, 65375.5, 48267.6, 34820.4, 92.1543, 39059, 53545.1, 259.498, 37539.7, 34413.8, 71393.8, 69.5305, 26.0618, 46680.8, 41.8751, 39043.8, 32.6358, 38003.7, 63593.1, 44753, 256.895
253.584, 34820.4, 75.7561, 47.3853, 41.1703, 67797.2, 265.077, 63533.4, 57.4952, 45944.2, 38003.7, 46680.8, 569.926, 57.8153, 70.2411, 39043.8, 390.489, 54.059, 43.6892, 45944.2, 43803.9, 73603.4, 39567.1, 75687.6, 34.608, 256.895, 55971.5, 5516.8, 39567.1, 69.5305, 75687.6, 70.2411, 55971.5, 40.6821, 43.6892, 43.6892, 48807.9, 55971.5, 47.0748, 73928.6, 37.0988, 70181.2, 65375.5, 43803.9, 70181.2, 32.6358, 39043.8, 44.8604, 42.3192, 39567.1, 42.4306, 43561.9, 50.1676, 77.2425, 42523.1, 48988.5, 65235.6, 21.5257, 58585.6, 61389.2, 43803.5, 36616.4, 30.5315, 37832, 32918.3, 104.904, 185.825, 45290.8, 40310, 44.1369, 66960.3, 32.0016, 49849.7, 34010.5, 33998.8, 44.8347, 230.813, 66526.4, 44.7474, 56962.7, 41.1355, 65401.6, 67947.9, 73432.1, 76133.1, 54627, 75361.5, 62323.8, 73.5489, 69982.6, 74670.1, 26.2235, 53.8545, 71694.6, 62.0588, 63361.7, 45360, 34825.8, 20.3587, 52755.9
62.0588, 32918.3, 20.3587, 58585.6, 230.813, 32918.3, 230.813, 53.8545, 44.7474, 45290.8, 45290.8, 49849.7, 44.8604, 55971.5, 26.2235, 44.8604, 66960.3, 40310, 75687.6, 48988.5, 43.6892, 67947.9, 26.2235, 43803.9, 63533.4, 63533.4, 62.0588, 40310, 37832, 77.2425, 65375.5, 43561.9, 48988.5, 54627, 34010.5, 54627, 53.8545, 45944.2, 61389.2, 75687.6, 55971.5, 73928.6, 57.4952, 43.6892, 34820.4, 50.1676, 70.2411, 39567.1, 33998.8, 104.904, 58844.1, 37.2598, 76116.6, 43611.8, 13.6562, 237.048, 30729.1, 52.5172, 30507.8, 233.059, 47596.1, 256.186, 34.4914, 46.365, 49.6006, 23.3108, 68234.8, 29758, 59.9198, 2.24854, 76999.3, 34381.6, 67028.4, 47779.8, 36423, 58.1411, 44.8569, 60520.9, 19.9556, 86.7597, 26.1547, 38.0171, 52308.4, 75215.7, 66529.1, 75705.8, 37727.4, 46620.1, 69990.3, 70.9817, 136.93, 61895.4, 401.401, 48716.4, 27.7887, 92.3806, 43.9048, 49550.2, 61.7658, 70596.6
